job_id,company_name,title,description,location,company_id,views,skills_desc,work_type,zip_code,fips,city,state
4837261950,healthcare services inc.,kitchen support specialist (various shifts available),"join our expanding kitchen team as a kitchen support specialist! if you are dedicated to providing quality service and looking for a role with competitive benefits and opportunities for advancement, we encourage you to apply!

purpose:

responsible for preparing and serving meals that meet dietary needs and ensuring a clean and safe kitchen environment. exhibits strong customer service skills at all times while following safety and sanitation protocols.

responsibilities:

ensures all necessary kitchen equipment and supplies are ready and in place before meal preparation. follows all operational procedures related to kitchen equipment usage. may also be tasked with: tracking inventory and restocking supplies as needed. assisting in meal delivery and presentation according to dietary guidelines and individual requirements. performs cleaning and sanitizing tasks for kitchen areas and equipment to comply with health regulations. adheres to proper hygiene practices consistently while serving food and interacting with customers. 

work permit required if under 18 years old.

licensure, certifications, and clearances:

act 34healthcare services inc. is an equal opportunity employer/disability/veteran

annual","pittsburgh, pa",6732.0,12.0,"food handling, customer service",part_time,15222,42003,Pittsburgh,PA
3902747941,outdoor world,sales associate part-time,"position overview:

the sales associate is responsible for providing exceptional customer service, assisting customers with product inquiries, and ensuring the store remains presentable and well-stocked.

essential responsibilities:

welcomes customers as they enter the store, offering assistance as needed.assists customers with product selection, providing detailed information to facilitate purchasing decisions.handles product returns and exchanges, ensuring proper documentation is maintained.recommends promotional items and loyalty programs to enhance customer engagement.maintains knowledge of store promotions, policies, and inventory levels to answer customer questions effectively.ensures sales floor is clean, organized, and visually appealing.adheres to all company policies and safety procedures.

experience/qualifications:

minimum education required: high school diploma or equivalent.

knowledge, skills, and abilities:

strong interpersonal and communication skills to interact positively with customers and team members.proficient in operating point of sale systems and handling cash transactions.ability to work effectively in a fast-paced environment and manage multiple tasks.

travel requirements:

none

physical requirements:

regularly stand and walk during shifts.interact with customers and team members frequently.lift and move items weighing up to 25 pounds on occasion.perform tasks in various temperature environments as needed.

independent judgment:

works under general supervision, following established guidelines. may need to exercise discretion in customer interactions and problem-solving.

part-time benefits:

enjoy employee discounts on merchandise, access to company events, and additional perks!

health and dental coverage, retirement savings plans, paid time off, and more!

outdoor world is an equal opportunity employer, committed to diversity and inclusion in the workplace.

reasonable accommodations:

individuals with disabilities may request reasonable accommodations throughout the application process by contacting hr@outdoorworld.com.

outdoor world","little rock, ar",16734.0,10.0,"customer service, sales, teamwork",part_time,72201,05119,Little Rock,AR
4829176543,talentflow,recruitment intern,"company overview
 talentflow is a leading recruitment firm dedicated to connecting exceptional candidates with outstanding opportunities. our experienced team works collaboratively to ensure a seamless hiring process that meets the unique needs of our clients.
 role summary
 we are looking for a recruitment intern to join our team. this internship will provide hands-on experience in various aspects of recruitment, including candidate sourcing, resume screening, and interview coordination. this position is fully remote, allowing for flexible working hours.
 qualifications
 excellent verbal and written communication skillsstrong organizational and multitasking abilitiesfamiliarity with recruitment tools and platformsproficiency in google workspace and similar applicationskeen attention to detail and strong time management skillsability to work autonomously and meet deadlinesprior experience or academic background in human resources is advantageousenthusiastic and willing to learn",remote,202482920.0,25.0,"communication, organization, recruitment tools",contract,10001,36061,New York,NY
8973201847,wellness center,health coach,"job summary

provides personalized health coaching to clients, helping them achieve their wellness goals through tailored programs and ongoing support. maintains a professional demeanor while engaging with clients, ensuring a welcoming environment.

conducts initial assessments to understand clients' fitness levels and health backgrounds. develops customized fitness and nutrition plans based on individual needs.

encourages clients to adopt healthy lifestyle changes and motivates them throughout their journey.

conducts regular follow-up sessions to track progress and adjust plans as necessary.

stays updated on wellness trends and best practices, integrating new knowledge into coaching strategies.

ensures all interactions are conducted with confidentiality and respect for client privacy.

attends team meetings and contributes to program development initiatives.

maintains accurate records of client interactions and progress.

assists in organizing wellness workshops and community health events.

promotes center services to potential clients and engages in local outreach efforts.

participates in ongoing professional development and training sessions.

works collaboratively with other health professionals to support clients' comprehensive needs.

organization

if you're passionate about health and wellness and want to make a difference in people's lives, we encourage you to apply online. we are committed to diversity and equal opportunity in our hiring practices.","south carolina, united states",75432.0,12.0,"coaching, nutrition, fitness assessment",part_time,29501,45079,florence,SC
3900976980,abc technologies,digital operations manager,"digital operations manager

location: sumter, sc

about abc technologies

abc technologies has been at the forefront of digital innovation since 2005. 

we are dedicated to creating a culture that embraces diversity and fosters growth, where our employees thrive in an inclusive environment. our cutting-edge solutions have transformed industries, from automotive to aerospace, ensuring efficiency and reliability in every project.

as a member of abc, you will collaborate with a team of experts committed to advancing technology that shapes a sustainable future. our mission is to achieve net zero emissions by 2035 across all operational facilities.

the abc sumter facility is a state-of-the-art center focusing on digital transformation in manufacturing, providing innovative solutions that enhance productivity and sustainability.

as the digital operations manager, you will:

lead the deployment of digital initiatives throughout the facility, ensuring the successful integration of new technologies. maintain the facility's digital monitoring systems, utilizing cutting-edge tools and methodologies approved by our global team. champion continuous improvement practices and ensure effective implementation of the abc production system (aps).

responsibilities

develop and implement a comprehensive digital strategy aligned with the organization’s goals. manage a cross-functional team responsible for executing digital transformation projects. facilitate lean manufacturing principles and support the integration of the abc production system across departments. oversee the use of digital solutions that enhance operational effectiveness and market competitiveness. provide technical support for digital systems and monitor their performance. develop key metrics and data reports to track progress and improvements. support the implementation of automation solutions in partnership with engineering teams.

requirements

bachelor’s degree in engineering, computer science, or related field. experience in digital operations management, focusing on industry 4.0 technologies. proficiency with manufacturing execution systems (mes) and data analytics platforms. familiarity with IoT solutions and machine connectivity. experience with automation technologies and robotics preferred.

what you’ll appreciate at abc

ample time off. enjoy a robust PTO policy along with several paid holidays.

work/life harmony. we prioritize work/life balance, supporting family, community, and personal wellness.

celebrate diversity. at abc, we embrace diversity, equity, and inclusion in all aspects of our operations, fostering a culture where everyone can thrive.

comprehensive benefits. we care about your health and well-being, offering a range of healthcare options, life insurance, and additional support like tuition reimbursement and employee discounts.

secure your future. join our 401k plan with a generous employer match and contributions that help you build your retirement.

reports to: director of engineering

location: sumter, sc

job id: 19104

abc technologies is an equal opportunity employer and values diversity. we welcome applicants from all backgrounds and walks of life.

by applying for this position, you acknowledge and agree to our candidate data privacy policy.","sumter, sc",4593.0,10.0,,full_time,29150,45061,Sumter,SC
3903885833,methodist health system,prn respiratory therapist - fort worth,"we are looking for prn respiratory therapists to join the methodist health system team in fort worth!

serving the fort worth, arlington, and burleson areas.

enjoy competitive pay with flexible scheduling options!

rates align with agency standards, including shift differentials and holiday compensation!

you’ll have the freedom to choose your assignments!

job overview

the prn respiratory therapist holds specialized expertise in managing and treating patients with cardiopulmonary conditions. you will utilize various techniques and therapies to ensure optimal patient outcomes.

essential responsibilities

administers respiratory care services, including oxygen therapy, aerosol treatments, and ventilation support as prescribed by the physician. performs CPR in emergencies.

analyzes diagnostic tests and tailors therapy based on patient condition. implements protocols under physician guidance where applicable.

delivers both routine and complex respiratory therapies, responding effectively to dynamic patient needs.

educates patients on the use of respiratory equipment and assesses their response to treatment, providing coaching for technique improvement.

maintains accurate documentation of treatments, supplies used, and related charges, while reporting therapy outcomes and recommendations.

complies with policies regarding infection control, HIPAA, and professional conduct.

works collaboratively with healthcare teams and is committed to professional development.

key competencies

strong grasp of respiratory treatment modalities, equipment, and pharmacology.

ability to read and follow clinical protocols accurately.

capable of functioning in high-pressure scenarios.

demonstrated critical thinking and problem-solving skills.

basic computer proficiency, including medical documentation and communication tools.

required qualifications

rrt and rcp certifications required. minimum of 2 years experience in respiratory therapy.

must be willing to work across multiple facilities within the region and commit to a minimum of 4 shifts monthly, including holidays. advanced cardiac life support (acls) certification within 6 months of hire.

educational requirements

associate's degree or equivalent experience.

certification/license/registration -

basic life support (bls): must obtain within 30 days of hire.

respiratory care practitioner (rcp): licensed by the state of texas.

registered respiratory therapist (rrt): certification from the national board for respiratory care.","fort worth, tx",6251.0,10.0,,full_time,76102,48161,Fort Worth,TX
8472631598,green solutions inc.,senior systems operations engineer,"about the company

green solutions inc. is a prominent player in the sustainability sector, providing innovative waste management and recycling solutions. our mission is to partner with organizations to minimize their environmental impact while maximizing resource recovery. with over 15 years in the industry, we have established ourselves as a trusted provider for numerous municipalities and businesses across the continent.

in 2023, we reported a total revenue of $18.2 billion, with a focus on expanding our operations to meet the growing demand for eco-friendly solutions. we serve more than 14 million clients through a network of over 1,200 facilities, including recycling plants, waste processing centers, and composting facilities.

we pride ourselves on our dedication to sustainability, and our team of 50,000 professionals is committed to delivering exceptional service. our employee engagement score of 90 reflects our inclusive culture, where every team member’s input is valued.

position summary: the senior systems operations engineer plays a critical role in managing and enhancing the operational monitoring systems. this role involves ensuring that all systems adhere to compliance standards while providing real-time monitoring capabilities to support our service delivery.

principal responsibilities

- implement and oversee the operational monitoring framework for all systems.
- ensure timely updates and integrations of new services into the monitoring infrastructure.
- collaborate with technical teams to document and streamline monitoring processes.
- troubleshoot and resolve issues within the monitoring environment, ensuring optimal performance.
- develop scripts to automate monitoring tasks effectively.
- provide regular updates on system health and service performance to management.

qualifications

- extensive experience with monitoring tools and application performance management systems.
- strong scripting skills in languages such as Python and Bash.
- familiarity with ITIL practices and methodologies.
- previous experience in a technical support or engineering role.

rewarding compensation and benefits

eligible employees can choose to participate in:

- comprehensive health care plans, including medical, dental, and vision coverage. 
- retirement plans with company matching. 
- employee wellness programs and discounts. 
- generous paid time off and holiday leave.

we are committed to creating a diverse environment and are proud to be an equal opportunity employer. all qualified applicants will receive consideration for employment without regard to race, color, gender, sexual orientation, or any other characteristic protected by law.","tucson, az",526874.0,12.0,"monitoring tools, scripting languages, ITIL",full_time,85701,04019,Tucson,AZ
4820193048,office supplies plus,customer service representative,"job description

as a customer service representative, you will play an essential role in providing excellent service to our customers in a supportive and engaging retail environment. you’ll assist customers with their inquiries, help them find the right products, and provide solutions tailored to their needs (training provided).

enjoy great benefits.

 flexible part-time hours, competitive paid time off, weekly pay, comprehensive training, and opportunities for advancement based on performance. hiring now  employee discounts on products and services, along with additional benefits such as a retirement plan with company contributions, health insurance options, and more.

schedule an interview easily.

 you can schedule an interview shortly after applying. we’ll inform you if you’re not eligible. interviews take place at the store location.

support both customers and your team.

 manage cashier duties, assist with sales and product displays  respond swiftly and effectively to customer inquiries and feedback  create a welcoming atmosphere for shoppers  utilize basic sales techniques to engage with customers  maintain flexibility in various responsibilities (e.g., returns, online orders, cleaning, other tasks as needed).

essential skills and experience

 ability to work a flexible schedule, including evenings and weekends  strong communication skills to engage and assist customers  teamwork and collaboration with fellow employees  capability to lift and move items weighing between 10-50 pounds, climb ladders, and stand for extended periods  office supplies plus does not sponsor applicants for work visas for this role.

preferred skills and experience

 previous experience in customer service or a retail setting is a plus.

about us

the landscape of retail and service has evolved. this is your chance to contribute to a brand transformation and growth strategy within the office supplies sector. office supplies plus is dedicated to helping our customers and community discover innovative products and solutions that enhance productivity while empowering you to achieve your potential. our employees are fundamental to our success, and there has never been a better time to join us as we navigate a new era of retail and service.

want to learn more about office supplies plus? visit  careers.officesuppliesplus.com  for more information and to explore our career opportunities.

discover the employee benefits, programs and perks available at office supplies plus!

office supplies plus is an equal opportunity employer. all qualified candidates will receive consideration for employment without regard to race, color, religion, age, sex, sexual orientation, gender identity, national origin, protected veteran status, disability, or any other basis protected by federal, state, or local law.","watchung, nj",48920594.0,10.0,,part_time,07069,,Watchung,NJ
8472036849,swift transportation,local delivery driver - class b - swift transportation,"we have immediate openings for part-time local class b delivery drivers.

 earn approximately $36000 annually, part-time, with daily home time and consecutive days off.

you will operate:

 modern, well-maintained swift trucks with optimal comfort features.

your responsibilities include:

 delivering perishable goods to local businesses, ensuring timely and safe delivery.

work schedule:

 afternoon dispatch, off on tuesdays, wednesdays, and sundays.

why choose swift?

take the next step in your driving career with swift transportation. as a part of our team, you will be a key player in providing outstanding service to our clients. we pride ourselves on our commitment to safety and high standards in logistics. with numerous training programs available, you can grow your skills and advance your career. we offer competitive pay, and our drivers typically return home every day.

qualifications:

 valid class b cdl with air brake endorsement required; must be able to obtain a non-excepted interstate dot medical card; at least 1 year of prior commercial driving experience within the last 5 years; clean driving record with no more than two moving violations or accidents in the past three years; adherence to all safety regulations and laws is mandatory. regular attendance and punctuality are essential for this role.

physical requirements:

the demands for this position require the ability to see and hear clearly. you will need to lift and move items weighing up to 50 lbs regularly and occasionally up to 100 lbs. candidates must be able to safely operate a vehicle and navigate the cargo area efficiently.

swift transportation is an equal opportunity employer.

about swift transportation:

swift transportation is a leader in the logistics industry, providing freight transportation services across the United States and beyond. our mission is to deliver excellence through innovation and efficiency in logistics. visit www.swifttransportation.com to discover more about our services.

job category: driver

job family: delivery drivers

address: 123 swift lane

primary location: us-wv-charleston

employer: swift transportation co.

req id: 9837465","charleston, wv",8392.0,5.0,,part_time,25302,54039,Charleston,WV
4928472839,lyft,"legal advisor, marketing compliance","about the role

the marketing compliance team at lyft collaborates with various departments to navigate the legal landscape of advertising and consumer protection. we seek a skilled legal advisor to provide guidance on marketing initiatives, ensuring adherence to advertising law and best practices.

the ideal candidate will support the marketing team in developing campaigns while addressing privacy, data protection, and regulatory challenges. if you're enthusiastic about contributing to a dynamic team and driving innovative solutions, we'd love to have you on board!

what you'll do

 offer legal insights on advertising regulations, intellectual property, and consumer rights. assist in the drafting and review of promotional materials and contracts, ensuring all content complies with applicable laws. work closely with product, marketing, and compliance teams to ensure seamless collaboration in campaign execution.

basic qualifications 

 at least five (5) years of relevant legal experience with a focus on marketing or compliance. a j.d. and current license to practice law in at least one u.s. jurisdiction.

preferred qualifications 

 experience in-house at a tech or advertising firm is a plus. adept at managing multiple projects in a fast-paced environment, demonstrating effective teamwork and independent work habits. strong problem-solving skills, with a focus on strategic thinking and execution. excellent communication abilities and a track record of building productive relationships with stakeholders. a commitment to integrity and ethical standards is essential. passionate about lyft's mission and the role's impact in the industry!

for positions based in san francisco, ca: the base salary range for this role is usd$185,000 per year - usd$205,000 per year. for other us locations, salary may vary. eligibility for bonuses and equity awards is included, along with comprehensive benefits. more information can be found at https://www.lyft.com/careers/benefits.","san francisco, ca",2710945.0,12.0,,full_time,94103,06075,San Francisco,CA
4820193647,event solutions sc,senior event coordinator,"position summary:
responsible for the comprehensive planning and execution of high-profile events, focusing on client satisfaction and operational excellence. duties include developing event concepts, managing budgets, liaising with clients throughout the planning process, and ensuring seamless execution on-site. responsible for coordinating with vendors, overseeing event logistics, and managing event staff. must ensure all events comply with local regulations and organizational standards.
essential functions/responsibilities:
- develop event proposals and budgets, ensuring alignment with client objectives.
- lead planning meetings with clients and internal teams to ensure all aspects of the event are addressed.
- manage vendor relationships, including contracts and performance evaluations.
- oversee on-site event staff, ensuring adherence to schedules and client specifications.
- prepare post-event reports and analyses to measure success and identify areas for improvement.
- collaborate with marketing to promote events effectively.
- maintain knowledge of industry trends and best practices to enhance service offerings.

skills:
- strong leadership and team coordination skills.
- excellent communication and negotiation abilities.
- proficient in project management and organizational skills.
- ability to adapt and respond to changing situations quickly.

education and qualification:
bachelor’s degree in event management, hospitality, or a related field with 5+ years of experience in event coordination. strong technical skills including familiarity with event management software. must be able to work flexible hours, including evenings and weekends as required. self-motivated with a positive attitude and a focus on client service. 

we are an equal opportunity employer and encourage applicants from diverse backgrounds to apply.","columbia, south carolina area",27348629.0,27.0,"event planning, project management, client relations",full_time,29201,45079,Columbia,SC
4578329012,water dynamics inc.,hr manager,"company / location information

water dynamics is a premier provider of innovative water solutions, dedicated to improving efficiency in water management. with over 100 years of experience and a workforce exceeding 10,000, we value our commitment to sustainability and employee growth.

recognized as a top workplace in the region, we specialize in cutting-edge water purification and distribution systems. our primary goal is to deliver exceptional service and products that meet the evolving needs of our customers.

primary function

oversee and enhance various human resource programs, ensuring alignment with the company’s long-term strategic goals in collaboration with executive management.

responsibilities

manage all aspects of human resources including recruitment, employee development, safety protocols, and compliance within a manufacturing environment. work closely with leadership teams to integrate HR initiatives that drive business performance and cultivate a positive workplace culture. lead efforts to improve employee engagement and satisfaction, providing guidance on talent development, conflict resolution, and performance enhancement. ensure effective communication across all levels of the organization through regular meetings and feedback sessions. develop training programs that support both employee skill development and operational efficiency. additional tasks may be assigned as necessary.

qualifications

bachelor's degree in human resources or a related field is required. 7+ years of HR experience, including 4+ years in a leadership role. experience in a manufacturing context is essential. exceptional communication and relationship-building skills are mandatory. demonstrated ability to manage projects effectively while addressing both operational and personnel needs. proficiency in HRIS software (e.g., Workday, ADP) is expected. certifications such as PHR or SPHR are preferred. an understanding of manufacturing environments is advantageous.

we offer

a competitive salary and comprehensive benefits including health insurance, retirement plans, and professional development opportunities.","lebanon, tn",37481.0,45.0,"HR management, employee relations, training development",full_time,37087,47189,Lebanon,TN
3905335490,"newport news shipbuilding, a division of hii",senior engineer,"req id: 38412

team: e61 rcoh eng

entity: newport news shipbuilding

us citizenship required for this position: yes

full-time

shift: 1st

relocation: no relocation assistance available

virtual/telework opportunity: no - not eligible for telework

travel requirement: minimal

clearance required: no - clearance not required to start

join our dedicated team at newport news shipbuilding, where we design, build, and maintain the most advanced naval vessels in the world. with a legacy spanning over 135 years, we are a vital part of the defense industry, and our workforce is our strongest asset.

the role

the senior engineer will lead design initiatives and provide technical support for shipbuilding projects. responsibilities include developing engineering specifications, performing analysis and simulations, and collaborating with cross-functional teams to ensure project success. the ideal candidate will have experience in naval architecture or marine engineering and a strong understanding of regulatory requirements.

must have

bachelor's degree in engineering and 5 years of relevant experience

nice to have

proficiency in CAD software, strong analytical skills, and excellent teamwork capabilities. familiarity with project management tools is a plus.

why hii

we are committed to fostering a culture of innovation and continuous improvement, offering competitive benefits and opportunities for career advancement. join us and contribute to meaningful projects that support our national security.

we believe in diversity and inclusion, and we are an equal opportunity employer. all qualified applicants will receive consideration without regard to race, color, religion, gender, gender identity, sexual orientation, national origin, disability, or veteran status.

if you require assistance in the application process, please contact us at buildyourcareer@hii-co.com or call 1-844-849-8463 for support.","newport news, va",2122939.0,10.0,"naval architecture, project management, CAD",full_time,23601,51700,Newport News,VA
1728394650,pinnacle health systems,neurologist - epilepsy,"pinnacle health systems is seeking a dedicated neurologist specializing in epilepsy to join our comprehensive neurology department. the successful candidate will engage in outpatient clinical practice, providing expert care for patients with epilepsy and related disorders. you will collaborate closely with a multidisciplinary team of healthcare professionals, including neurosurgeons and neuropsychologists, to enhance patient outcomes and contribute to ongoing quality improvement initiatives. opportunities for participation in clinical research and education will also be available. ideal candidates will have completed an aacme-accredited neurology residency and possess fellowship training in epilepsy. responsibilities include managing outpatient consultations and expanding our epilepsy program.","south river, nj",11098765.0,5.0,"epilepsy management, outpatient care",full_time,08882,34025,South River,NJ
3891046201,modular tech solutions,lead design verifier,"position overview:

as a lead design verifier at our innovative modular solutions firm, you will be integral in validating the precision, quality, and compliance of our modular designs. collaborating with our design and engineering teams, you will meticulously examine modular construction plans to ensure alignment with industry standards, regulatory guidelines, and internal protocols. your expert insights will enhance the successful execution of projects, promoting efficiency and excellence in our modular construction efforts.

key job responsibilities

design evaluation: perform thorough assessments of modular construction plans, covering architectural, structural, electrical, and mechanical elements, to ensure accuracy, completeness, and compliance with relevant codes and standards. quality assurance: establish and enforce stringent quality control processes to detect potential design discrepancies and errors early on. partner with design and engineering teams to resolve issues effectively.regulatory adherence: stay updated on applicable building codes, regulations, and industry standards to guarantee all modular designs comply with legal and safety requirements. provide strategic guidance throughout the design process.technical proficiency: apply your deep understanding of modular construction techniques, materials, and principles to assess designs for structural soundness, functionality, and manufacturability. offer recommendations for enhancing designs to maximize efficiency and cost-effectiveness.communication and teamwork: engage with cross-functional teams, including designers, engineers, project managers, and manufacturing staff, to foster effective communication and collaboration. deliver constructive feedback to drive continuous improvement in design practices and outcomes.documentation and reporting: maintain comprehensive records of design evaluations, changes, and approvals. create reports that summarize findings, identify areas for improvement, and suggest corrective actions as necessary.mentorship and development: mentor junior design verifiers, sharing expertise and best practices to support their professional growth. lead training initiatives to elevate the skill set of the design verification team. examples of review scope: assess all design documents for accuracy in layouts and section views, ensure correct bill of materials, callouts, and dimensions, verify compliance with standards for drawing elements and technical specifications, confirm appropriateness of weld symbols and structural selections, ensure correct electrical specifications and accessibility for equipment maintenance.
job skills

extensive knowledge as a designer/verifier in modular and plant designs, with a comprehensive understanding of technical applications, maintenance requirements, and operational constraints of structural, mechanical, electrical, and controls systems.familiarity with relevant codes such as NEC, IEC, ASME, AWS, UMC, OSHA, and building regulations.self-motivated and skilled designer/verifier, with practical experience in mechanical, electrical, structural, and controls systems.

education & training

high school diploma or equivalent required.

minimum requirements

10+ years of design experience in mechanical, structural, electrical, and controls relevant to the modular construction sector.experience with 3D modeling software, including CAD, SolidWorks, and Revit.

preferred requirements

advanced knowledge of SolidWorks, Revit, Inventor, CATIA, or Pro-E experience in HVAC, piping design, or related fields within the modular industry. associate's degree in a technical field or CAD design preferred.

physical requirements/work environment

the role involves significant desk work (approximately 80% to 95%) utilizing a computer. ability to exert up to 15 pounds occasionally and/or a negligible amount of force frequently or constantly to move objects. physical activities may include using hands, sitting, bending, and performing repetitive tasks. visual acuity requirements include color perception and depth vision necessary for analysis and computer operation. the incumbent will be subject to indoor environmental conditions.

company overview

become part of a team committed to excellence! at modular tech solutions, we pride ourselves on being a Houston-based firm with a strong reputation for delivering value, integrity, and customer satisfaction. we provide our employees and clients the benefits of a small company atmosphere coupled with the resources and reach of a large organization.

we specialize in designing and manufacturing advanced modular systems that serve various sectors, including data centers and industrial applications. with over 500 successful projects delivered across the globe, our headquarters in Houston and multiple ISO-certified facilities enable us to efficiently manage logistics and expedite project timelines.

our data center division is rapidly expanding, leveraging our expertise in cooling and power systems to transform modular delivery methods.

with a focus on technological advancement, a dynamic work culture, and a talented workforce, we continuously strive to meet and exceed market demands. visit our website for more information: www.modulartech.com.

important notice: modular tech solutions practices a non-smoking hiring policy. applicants will be required to undergo drug testing, including nicotine screening.

the descriptions above are intended to give a general overview of the role and responsibilities. they are not an exhaustive list of tasks or qualifications needed for the position.

applications and resumes will be kept on file for a limited period, and the company has no obligation to contact applicants if they are not selected. candidates interested in future openings should submit a new application.

modular tech solutions is an equal opportunity employer, considering all qualified applicants without discrimination based on race, color, religion, gender, sexual orientation, gender identity, or national origin.","houston, tx",417766.1,5.0,,full_time,77003,48201,Houston,TX
4829163741,precision tools inc.,production line technician,"Join our team in Oak Brook, IL as a Production Line Technician.

1st shift: Monday - Friday 8:00 AM - 5:00 PM, with overtime as required.

We are expanding our operations and looking for skilled technicians!

In this role, you will be responsible for ensuring that all assembly processes meet our high standards for quality and efficiency. This full-time position offers an opportunity to contribute to a collaborative work environment in Oak Brook, IL, where we prioritize both team success and individual growth.

Key responsibilities include: operating production machinery, performing quality checks, troubleshooting equipment issues, and maintaining a safe and organized workspace. You will also participate in team meetings to discuss process improvements and safety protocols.

Qualifications:
- At least two years of relevant experience in a manufacturing or production environment preferred.
- High school diploma or equivalent required.
- Strong mechanical skills and an ability to follow detailed instructions.
- Proficient in using hand tools and measuring instruments.
- Good communication skills and a proven track record of teamwork.

Physical demands:
- Ability to lift up to 50 lbs.
- Must be comfortable standing and walking for extended periods in a manufacturing setting.

Union affiliation:
- This position is part of a unionized workforce, requiring membership after a probationary period of 90 days. Comprehensive benefits and a retirement plan are included.","oak brook, il",4820.0,25.0,"mechanical skills, production experience",full_time,60523,,Oak Brook,IL
3903825600,global humanitarian alliance,senior development officer (northeast region),"the global humanitarian alliance (gha) is dedicated to supporting communities in crisis around the world. established in 1945, the gha focuses on providing essential services and rebuilding lives in areas affected by conflict and natural disasters. we work tirelessly to empower individuals and communities to regain control of their circumstances and foster sustainable development. if you are a motivated, results-oriented professional with a passion for humanitarian work, we invite you to be part of our mission to change lives and make a difference.

job description

the development team at gha is integral to our mission, focusing on securing funding and building relationships with major donors. the senior development officer will play a key role in enhancing our philanthropic efforts in the northeastern United States, working to cultivate and maintain relationships with high-net-worth individuals and organizations.

the officer will manage a portfolio of major donors and prospects, developing and implementing strategies to secure six- and seven-figure gifts. this role requires a proactive approach to relationship management, ensuring that our donors feel engaged and valued throughout their giving journey. collaboration with program leaders and other departments will be essential to align donor interests with organizational priorities.

key responsibilities

- manage a portfolio of 80-120 major donors and prospects, focusing on retention and growth of contributions.
- develop tailored communication strategies for each donor, including engagement events, personalized updates, and impact reports.
- collaborate with internal teams to create compelling funding proposals and presentations.
- track and report on fundraising progress, ensuring alignment with organizational goals.
- engage in strategic planning to identify new funding opportunities and enhance donor relationships.

candidate requirements

work experience: 

- a minimum of 5 years of experience in nonprofit fundraising with a focus on major gifts.

skills and proficiencies:

- strong communication skills, both verbal and written, with an emphasis on clarity and persuasion.
- ability to manage multiple projects and deadlines in a fast-paced environment.
- demonstrated capacity for strategic thinking and problem-solving.
- proficiency in fundraising databases and donor management systems is preferred.
- a commitment to the values of humanitarian work and social justice.

working environment: this role offers flexible remote work opportunities, though periodic travel within the northeastern region is expected. candidates should be prepared to work evenings or weekends as needed to accommodate donor schedules.

compensation

salary ranges are based on various factors including experience, location, and organizational budget. offers are competitive and commensurate with industry standards.

general benefits

gha provides a comprehensive benefits package, including health insurance, retirement plans with employer contributions, generous paid time off, and support for professional development. employees are encouraged to maintain a healthy work-life balance.

commitment to diversity and inclusion: gha is dedicated to fostering a diverse and inclusive workplace, ensuring that all employees are treated with respect and equity. we welcome individuals from all backgrounds and experiences to apply.","boston, ma",7920.0,10.0,"fundraising, relationship management, strategic planning",full_time,02108,25025,Boston,MA
3904394360,cleanwave,waste management technician,"about us

hourly pay; overtime available; mon-fri; 9am to 5:30pm with potential for weekend work!

cleanwave is a leading provider of waste management solutions committed to promoting environmental sustainability and compliance. with over 25 years of experience, we assist businesses in managing their waste responsibly and efficiently. our team ensures that hazardous materials are handled safely and that waste is recycled wherever possible, contributing to a cleaner planet.

join us as we strive to make a positive impact on the environment and our communities.

position purpose

the waste management technician is tasked with collecting, sorting, and processing various types of waste materials. this role involves working closely with the operations team to ensure the timely and safe disposal of waste. the technician must be proactive and dedicated to maintaining a safe and clean work environment.

key job activities

 collects waste materials from designated locations and prepares them for processing. operates waste handling equipment and performs routine maintenance checks. ensures compliance with safety regulations during all operations. keeps accurate records of waste collection and processing activities. collaborates with team members to optimize waste management processes. maintains a clean work area according to company standards. reports any safety hazards to management immediately. performs additional duties as required.

experience

 high school diploma or equivalent required 1-2 years of experience in waste management or a related field preferred valid driver's license with a clean driving record preferred ability to operate machinery and equipment safely knowledge of safety protocols in waste handling

benefits

cleanwave offers a comprehensive benefits package including medical, dental, and vision insurance, flexible spending accounts, life insurance, paid time off, a retirement savings plan, and opportunities for professional development. eligibility for benefits may depend on hours worked and tenure.

our promise

cleanwave values diversity and is committed to creating an inclusive environment for all employees. we believe that a diverse workforce enhances our ability to serve our customers and communities effectively. we are proud to be an equal opportunity employer, making all employment decisions based on qualifications and business needs.

disclaimer

the above description serves as a summary of the main responsibilities and requirements of the position and does not encompass every task that may be assigned. this document does not establish an employment contract and may be modified at the company's discretion.","pawtucket, ri",15799.0,10.0,"waste handling, safety compliance, teamwork",full_time,02860,44007,Pawtucket,RI
3904065094,infotech solutions,disaster recovery analyst - hybrid role in chicago,"We are seeking a skilled disaster recovery analyst with experience in developing and maintaining disaster recovery plans. The ideal candidate will have a strong background in IT infrastructure and risk management, along with a deep understanding of recovery strategies for critical IT services. Responsibilities include conducting business impact analyses, collaborating with IT teams to ensure system resilience, and performing regular testing of recovery plans. The candidate should possess excellent analytical skills and the ability to communicate effectively with diverse teams. Relevant certifications, such as DRII or similar, are a plus. A bachelor’s degree in computer science or a related field is required.","chicago, il",2153.0,10.0,"disaster recovery, risk management, IT infrastructure",full_time,60602,17031,Chicago,IL
